No,KODE (SKU/ID),Nama,Pad Code,Kode Ipos,Satuan,Kategori,Customer,Stock Aman,Stock Minimum,Harga FG,Last Update,User Update,Price Satuan,BOM Kode,Material Kode,Nama Material,Ratio
,KRT00152,CARTON BOX 900 X 300 X 270 K125/M125X4 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00153,CARTON BOX 95 X 70 X 1150  K125/M125/K125 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00154,CARTON BOX 95 X 70 X 1150  K150/M125/K125 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00164,CARTON BOX ABN 690X51X450 SINGLE WALL,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00165,CARTON BOX AVALON SPOILER,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00166,CARTON BOX B1G1 390X310X121 K200/M125X3/K150 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00181,CARTON BOX CB-20A,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00182,CARTON BOX CB-30A,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00183,CARTON BOX COMPRESSOR 245X215X360MM,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00186,CARTON BOX CONDENSOR REGULER 64X21.5X48.5MM K275/M125/K2875 BF 2 LAYER,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00188,BOX CONDENSOR REGULER  K275/M125/K275 BF TANPA LAYER,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00190,CARTON BOX DH 16380 X 280 X 270 MM K200/M125/K200 CF,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00192,CARTON BOX DH12 : 380X290X150 CB/F,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00196,CARTON BOX DH17 300X210X80 MM K125/M125X4 CBF,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00197,CARTON BOX DH18 380X300X80 MM K125/M125X4 CBF,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00198,CARTON BOX DH2 : 560X380X250 C/FLUTE,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00201,CARTON BOX DH9 300X120X100 MM K125/M125/K125 BF,,,EA,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00203,CARTON BOX EVAPORATOR REGULER 72X26.5X22.5CM K275/M125/K275 BF 2 LAYER,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00205,BOX EVAPORATOR REGULER  K275/M125/K275 BF TANPA LAYER,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00206,CARTON BOX EXPORT 1000 X 1000 X 600MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00207,CARTON BOX F/M INDOOR 110X110X150MM,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00208,CARTON BOX F/M OUTDOOR 135X125X165MM,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00209,CARTON BOX GRILL BIG CAP 1120X250X315,,,PC,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00210,CARTON BOX K200 1000X340X175,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00211,CARTON BOX KASAI ORNAMEN FRONT,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00212,CARTON BOX KIT FENDER FR L/R GARN ASSY 320X170X60 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00213,CARTON BOX LIP SPOILER CAMRY,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00221,CARTON BOX MID ORNAMEN FRONT K125/M125X3/K125 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00222,CARTON BOX MID ORNAMEN REAR K125/M125X3/K125 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00223,CARTON BOX P.970 X L.565 X T.300MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00229,CARTON BOX POLOS DOUBLE WALL M125 UK 320 X 260 X 140,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00230,CARTON BOX POLOS DOUBLE WALL M125 UK 520 X 320 X 140,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00232,CARTON BOX PRINT MANGKOK SET M 480X330X560,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00233,"CARTON BOX S 1100 X 190 X 200 MM (COMMOND CARTON BOX COROLLA, AVALON, YARIS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00234,CARTON BOX SCUFF PLATE D55L K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00235,CARTON BOX SCUFF PLATE D55L K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00236,CARTON BOX SGP 130 X 130 X 470 K125/M125X4 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00237,CARTON BOX SGP 260 X 150 X 950 K125/M125X4 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00238,CARTON BOX SGP 900 X 300 X 270 K150/M125X3/K125 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00239,CARTON BOX SINGLE LAYER POLOS 280X360X240 K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00241,CARTON BOX SIZE : 40CM X 40CM X 40CM (NB1339),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00244,CARTON BOX SIZE 1000X610X240 ALJ,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00245,CARTON BOX SIZE 660 X 260 X 360 MM DOUBLE LAYER SIKU,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00249,CASE DIFERENTIAL LOCK UK. 100 X 100 X 75 DIE CUT,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00250,876B_SPLD KARTON BOX SCUFF PLATE SET (FORTUNER 867B) UK. 550X90X90MM K150/M125/K150 CF,,,PCS,,,0,0,3500,24/01/2026 10:55:06,System,Rp 3.500,,,,
,KRT00251,CB242,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00252,COMMON AVALON CARTON BOX K125/M125X3/K125 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00253,COMMON AVALON LAYER K125/M125/K125 B/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00254,COMMON AVALON PARTISI K125/M125X3/K125 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00255,"COROLLA 20YM_STOPPER BOX L,M L830XW630XH90MM (K150/M125/K150 C/F) COMMOND CARTON BOX COROLLA, AVALON, YARIS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00256,CSP242,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00257,DUPLEX PAPER WHITE COLOUR  20MM X 50MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00258,DUS CANGKIR TUTUP KIMMY UK 67X50X53 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00260,DUS GANTUNGAN BAJU BESAR BENING,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00262,DUS GELAS LEVINA 320ML 56X48X34CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00263,MASTER BOX PRASMANAN SAPPHIRE SEGI PH-1700 (UK. 57X55X36.5),,,PCS,,,0,0,22700,24/01/2026 10:55:06,System,Rp 22.700,,,,
,KRT00265,DUS RANTANG FIESTA 3/2,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00266,DUS SAPU VIENNA UK 119.1X40.7X29.2 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00267,DUS SIKAT KARINA UK. 39X33X41.5 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00268,"DUS TISSUE BULAT SUNNY (UK.72,5X48X52 CM)",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00269,EDGE BOARD 100X100X5X1150MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00270,EDGE BOARD 100X100X5X1500MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00271,EDGE BOARD 100X100X5X340MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00274,Extender /20 kg,,,PAIL,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00275,FLATBOARD UK. 100 X 5 X 1140 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00276,HIGH PANNEL & GLASS DOOR CABINET TYPE HC 478,,,UNIT,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00277,INDIVIDUAL BOX 40WP (82586-B),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00278,INGGRES VENTURES 30CM X 9CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00279,INGRESS VENTURE 48CM X 41 73CM X 18CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00281,INNER CUTLERY HOLDER CLARA (TS-003) (UK.20X10.5X19 CM) IVORY 250GR,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00282,INNER CUTLERY HOLDER CLARA T5-003 UK 20X10.5X19 CM DUPLEX 400GR,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00284,ISIAN KARTON MATOROYOLE 33CM X 14CM 28CM X 9CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00285,ISIAN KARTON MOTOROYOLE 33CM X 31CM 34CM X 13CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00286,ISIAN KARTON MOTOROYOLE 38CM X 20CM 58CM X 22CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00287,ISIAN KARTON MOTOROYOLE 46CM X 22CM 81CM X 20CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00288,ISIAN KARTON MOTOROYOLE 50CM X 12CM 43CM X 14CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00289,K275/M150/K275 CF 1130 X 650,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00290,K275/M150/K275 CF 1350 X 1690,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00291,K275/M150/K275 CF 1540 X 650,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00292,K275/M150/K275/M150/K275 CBF 1130 X 650,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00293,K275/M150/K275/M150/K275 CBF 1540 X 650,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00294,KARDUS 122X62X12CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00295,KARDUS 37X37X20CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00296,KARDUS 400 X 270 X 340 K150/M125X4 CBF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00297,KARDUS 43X42X42CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00298,KARDUS 45X40X50CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00299,KARDUS 60X55X50 SF,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00300,KARDUS 62X57X45CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00301,KARDUS 72X57X25CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00302,KARDUS LAYER (DGN CUPING) UK. 130X110X20CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00305,KARTON BOX 100X100X60CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00308,KARTON BOX 8X100 ML POLOS,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00310,KARTON BOX BL1/2 (685X395X230MM) TLJP,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00311,KARTON BOX BODYKIT FRONT SUBARU,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00312,KARTON BOX CB178,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00315,"2QD_KARTON BOX GARN, ASSY R/L FR FENDER (ACCORD) PRINTING MERAH SZ. 160X320X60 MM",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00316,KARTON BOX INNER UK. 215 X 80 X 175 K150/M125/K125 CF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00317,KARTON BOX METER ASSY BL1/BL2,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00320,KARTON BOX POLOS 400X200X200 K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00321,KARTON BOX POLOS 670X505X465 K125/M125/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00327,KARTON DOUBLE PLAY (330 X 250 X 170 MM) PRINT SESUAI SAMPLE & WARNA,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00328,KARTON L BAUT PENGUAT UK 30MMX300X24000,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00329,KARTON LAYER 150CM (P) X 130CM (L) K125/M125X3/K125 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00330,LAYER UK 640X440 MM M125/M125/M125 BF,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00331,KARTON LAYER UNTUK HL 150 X 130 CM K125/M125X3/K125 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00332,KARTON LAYER UNTUK SC 153 X 93 CM K125/M125X3/K125 CB/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00333,KARTON LEMBARAN UK 1200 X 2400,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00334,KARTON SIKU 15 X 120 CM K125/M125/K125 B/F,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00335,KARTON SINGLE PLAY (330X250X120MM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00336,KARTON SINGLE PLAY (330X250X170MM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00338,KARTON T 150MMX200MMX3250MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00339,KARTON T 150MMX200MMX3950MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00340,KARTON T 200MMX200MMX3050MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00341,KARTON T 230MMX200MMX300MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00342,KARTON T 300MMX1100MMX1200MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00343,KARTON T 350MMX350MMX1200MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00344,KARTON T 400MMX350MMX1650MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00345,KARTON T 400MMX700MMX900MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00347,KING KOIL LX 150-BX-BR125 26CM X 15CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00348,KING KOIL LX150-BX-BR125 27CM X 52CM 49CMX36CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00349,KRAF LINNER LAPISAN PALLET 107 X 107 X 12,,,KG,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00350,KRAF LINNER LAPISAN PALLET 110 X 110 X 12,,,KG,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00351,LAYER & PARTISI LIP SPOILER CAMRY,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00354,LAYER + PARTISI TOYOTA T.330,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00362,LAYER 2SK 960X550MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00364,LAYER 49X39 CM M125X3 BF,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00366,LAYER 540 X 340,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00367,LAYER 605 X 265,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00370,LAYER 775 X 265,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00371,LAYER 950 X 550MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00372,LAYER AVALON SPOILER,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00374,LAYER BULAT A-7 (555 X 555MM) K200/M125X3/K200 CBF (CARTON ROLL A-7),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00375,LAYER CARTON BOX FRONT K125/M125X3/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00376,LAYER CARTON BOX REAR K125/M125X3/K125,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00377,"LAYER CARTON BOX S 1090 X 175 MM COMMOND CARTON BOX COROLLA, AVALON, YARIS",,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00378,LAYER CARTON SINGLE 655 X 255 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00379,LAYER COLT DIESEL 425X300MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00380,LAYER DAICUT/PON UK 310 X 70MM K200/M125X3/K200 CB/F,,,LBR,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00381,LAYER KARTON SHEET,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00382,LAYER KARTON SHEET K125/M125X3/K125-DW,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00383,LAYER MASTER BOX COKLAT BAMEX 50ML,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00393,LAYER WENDRY 500GR UK 25 X 28 CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00394,LAYER XE511 (UK. 540 X 540 MM),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00395,LAYER1 C002 UK 687 X 390,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00396,LAYER2 C003 UK 390 X 180,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00397,LAYER 3 C004 UK. 687 X 35,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00398,MASTER BOX 110WP (82587-B),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00399,MASTER BOX 30 WP (73907-D),,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00400,MASTER BOX 440X440X300MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00401,MASTER BOX ANETO 0.5 GR DAN BARRIER GOLD 6 GR 1 KG ISI 10 BAG,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00402,MASTER BOX BAMEX 200ML & 250ML ISI 20 305X250X175 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00403,MASTER BOX COKLAT BAMEX 50ML ISI 100 415X215X223,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00404,MASTER BOX COKLAT BAMEX 50ML ISI 100 420X215X215MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00405,MASTER BOX COKLAT CALGARY 1 LITER 505X407X240MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00406,MASTER BOX COKLAT CALGARY 5 LITER ISI 4 485X220X300,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00407,MASTER BOX COKLAT GALLERY 1000ML ISI 10 UK 470X210X240MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00408,MASTER BOX COKLAT GOLD CREST 1 LITER ISI 20 505X407X240MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00409,MASTER BOX COKLAT JERIGEN 4 LITER ISI 4,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00410,MASTER BOX COKLAT LEM AJAIB,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00411,MASTER BOX COKLAT POLOS 100ML ISI 50 510X258X115MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00412,MASTER BOX COKLAT POLOS 250 ML ISI 40 UK 520X333X150MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00413,MASTER BOX COKLAT POLOS 500 ML ISI 20 UK 390X318X200 MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00414,MASTER BOX COKLAT POLOS AMIDA 80ML ISI 30 50.5X30X14CM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00415,MASTER BOX COKLAT POLOS BAMEX 100 ML ISI 50 505X260X145,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00416,MASTER BOX COKLAT POLOS BOTOL 500 ML ISI 30 UK 410X255X365MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00417,MASTER BOX COKLAT POLOS BOTOL CHINA IMPOR 250ML ISI 50 345X330X150 MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00418,MASTER BOX COKLAT POLOS GA 500 ML ISI 20 415X325X205 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00419,MASTER BOX COKLAT POLOS JAPRA 500ML ISI 20 358X288X200MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00420,MASTER BOX COKLAT POLOS JENTIKA 1 KG,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00421,MASTER BOX COKLAT POLOS PROMAIZE 100 GRAM 680X310X225MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00422,MASTER BOX COKLAT PRINTING 15ML ISI 10 280X118X130 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00423,MASTER BOX COKLAT WENDRY 500GR ISI 20 BAG 390X270X300 MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00424,MASTER BOX COKLAT WENDRY 500GR ISI 20 BAG UK 385X260X300 MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00425,MASTER BOX JERIGEN 2 LITER ISI 8 JRG 370X290X250.5 MM,,,SET,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00426,MASTER BOX LT 100ML ISI 50 PCS,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00427,MASTER BOX LUDE5 250ML ISI 30 PCS,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00428,MASTER BOX MUN UP 1 LITER ISI 10 UK 505X203X235 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00429,MASTER BOX POLOS JENTIKA 1 KG,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00430,MASTER BOX SG 100 GR ISI 200 BAG 575X342X190MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00431,MASTER BOX SG 500 GR ISI 30 BAG 380X275X244 MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00438,MD 100 X 50 X 27MM,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00440,MOTOR CYCLE 75CMX22CM 32CMX21CM,,,CM,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00441,NEW BOX SIZE K200 1470X360X135,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00442,OUTBOX SPYDER 10 INCH IP 3PCS (PM2183),,,PCS,,,0,0,9700,24/01/2026 10:55:06,System,Rp 9.700,,,,
,KRT00461,PALLET KARTON 1100X1100X120 MM,,,UNIT,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00462,PALLET PAPER LIP SPOILER CAMRY,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
,KRT00463,PALLET PAPER MID ORNAMENT FRONT,,,PCS,,,0,0,0,24/01/2026 10:55:06,System,Rp 0,,,,
