
,,,,,LAPORAN PESANAN PENJUALAN DETAIL,,,,,,,,,,,,,,,,PERIODE : 01/01/26 - 28/02/26


,,,,,INSPIRASI MEDIA KREATIF

,,,,,JL. TUKAD BATANGHARI XI NO 2

,,,,,0361-4783465

,,,,,AC : 129-00-1116726-5 



,No Transaksi,,,,,,Tanggal,,,Dept.,,Kode Pel.




,6,KRT00193,,,,,CARTON BOX DH12 380X290X150 SINGLE,,,,,,,300.00,,,300.00,,EA,,,,,"4,450.00",0.00,,,,"1,335,000.00"

,7,KRT02722,,,,,CARTON BOX DH8 POLOS 727X380X320MM K200/M125/K200 C/F,,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,"12,800.00",0.00,,,,"12,800,000.00"



,,,,,,,,,,,,,,"2,700.00",,,,,,,,,,,,,,,"24,483,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,693,130.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"27,176,130.00"



,MRO/29257/PC/2026,,,,,,1/26/2026,,,SALE,,PL0049

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00448,,,,,PACKING COVER ASSY UK 530X230X260MM,,,,,,,100.00,,,100.00,,PC,,,,,"5,791.00",0.00,,,,"579,100.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"579,100.00"

,Pot. :,,0.00,,,,,Pajak :,,,"63,701.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"642,801.00"



,TLJP/26-0005,,,,,,1/26/2026,,,SALE,,PL0053

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01266,,,,,PAPER ANGEL 50X50X10X1200,,,,,,,20.00,,,20.00,,EA,,,,,"16,000.00",0.00,,,,"320,000.00"
,2,KRT01390,,,,,PAPER ANGEL 50X50X10X1000,,,,,,,50.00,,,50.00,,EA,,,,,"15,500.00",0.00,,,,"775,000.00"
,3,KRT02983,,,,,PAPER ANGEL 50X50X10X1020,,,,,,,35.00,,,35.00,,PCS,,,,,"15,700.00",0.00,,,,"549,500.00"


,,,,,,,,,,,,,,105.00,,,,,,,,,,,,,,,"1,644,500.00"

,Pot. :,,0.00,,,,,Pajak :,,,"180,895.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,825,395.00"



,668/MIG/PO/I/26,,,,,,1/26/2026,,,SALE,,PL0181

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05094,,,,,SHEET UK 245X180 CM K200/M125X3/K200 CBF,,,,,,,50.00,,,50.00,,PCS,,,,,"60,700.00",0.00,,,,"3,035,000.00"



,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,"3,035,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"333,850.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,368,850.00"



,PL2600223,,,,,,1/26/2026,,,SALE,,TR7

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00028,,,,,BOX 1050 X 260 X 115 SNI03,,,,,,,100.00,,,100.00,,PCS,,,,,"15,996.00",0.00,,,,"1,599,600.00"
,2,KRT00051,,,,,BOX 700 X 360 X 250 SNI07,,,,,,,50.00,,,50.00,,PCS,,,,,"16,926.00",0.00,,,,"846,300.00"
,3,KRT00052,,,,,BOX 735 X 255 X 200 SNI09,,,,,,,50.00,,,50.00,,PCS,,,,,"14,415.00",0.00,,,,"720,750.00"
,4,KRT00042,,,,,BOX 500 X 330 X 240 SNI11,,,,,,,100.00,,,100.00,,PCS,,,,,"13,485.00",0.00,,,,"1,348,500.00"


,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"4,515,150.00"

,Pot. :,,0.00,,,,,Pajak :,,,"496,666.50",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"5,011,816.50"



,PO-000004125,,,,,,1/26/2026,,,SALE,,PL0097

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM1279,,,,,HVS PAPER A4 70GR NON NAME,,,,,,,120.00,,,120.00,,RIM,,,,,"43,050.00",0.00,,,,"5,166,000.00"
,2,TRM1280,,,,,PAPER A5,,,,,,,600.00,,,600.00,,RIM,,,,,"21,525.00",0.00,,,,"12,915,000.00"
,3,TRM3905,,,,,ALUMUNIUM FOIL TOTAL WRAP 7.6M X 450MM,,,,,,,48.00,,,48.00,,ROL,,,,,"42,000.00",0.00,,,,"2,016,000.00"



,,,,,,,,,,,,,,768.00,,,,,,,,,,,,,,,"20,097,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,210,670.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"22,307,670.00"



,0302/CR/01/26,,,,,,1/26/2026,,,SALE,,PL0039

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00446,,,,,OUTER BOX CONROD ( 995X555X250 ) MM,,,,,,,50.00,,,50.00,,PCS,,,,,"31,065.00",0.00,,,,"1,553,250.00"

,2,KRT00280,,,,,INNER BOX (306X271X110) MM,,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,"6,365.00",0.00,,,,"6,365,000.00"
,3,KRT01603,,,,,CARTON BOX 1GD (355X268X155)MM,,,,,,,"1,250.00",,,"1,250.00",,PCS,,,,,"5,200.00",0.00,,,,"6,500,000.00"
,4,KRT01604,,,,,SIDE PAD 1GD (440X555) MM,,,,,,,"1,250.00",,,"1,250.00",,PCS,,,,,"2,100.00",0.00,,,,"2,625,000.00"
,5,KRT01605,,,,,CENTER PAD 1GD (BANTALAN) (130X200)MM,,,,,,,"2,500.00",,,"2,500.00",,PCS,,,,,325.00,0.00,,,,"812,500.00"

,6,KRT01606,,,,,LAYER CARTON 1GD (130X80)MM T.14MM,,,,,,,"2,500.00",,,"2,500.00",,PCS,,,,,325.00,0.00,,,,"812,500.00"



,,,,,,,,,,,,,,"8,550.00",,,,,,,,,,,,,,,"18,668,250.00"

,Pot. :,,0.00,,,,,Pajak :,,,"2,053,507.50",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"20,721,757.50"



,5701713471,,,,,,1/26/2026,,,SALE,,PL0131

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3139,,,,,FORM PERMIT KETINGGIAN,,,,,,,50.00,,,50.00,,PCS,,,,,"65,000.00",0.00,,,,"3,250,000.00"


,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,"3,250,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"357,500.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,607,500.00"



,5701713449,,,,,,1/26/2026,,,SALE,,PL0131

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3140,,,,,FORM PERMIT PANAS,,,,,,,50.00,,,50.00,,PCS,,,,,"65,000.00",0.00,,,,"3,250,000.00"
,2,TRM3142,,,,,FORM PERMIT LIFTING,,,,,,,50.00,,,50.00,,PCS,,,,,"65,000.00",0.00,,,,"3,250,000.00"


,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"6,500,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"715,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"7,215,000.00"



,0262701,,,,,,1/27/2026,,,SALE,,TR48

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01269,,,,,CARTON BOX 378X283X210 MM,,,,,,,"1,000.00",,,410.00,,PCS,,,,,"7,300.00",0.00,,,,"7,300,000.00"


,,,,,,,,,,,,,,"1,000.00",,,,,,,,,,,,,,,"7,300,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"803,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"8,103,000.00"



,KIPO26010223,,,,,,1/27/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0131,,,,,CABLE NYAF Ø0.50MM2 (YELLOW) [100MTR/ROLL] (CC491-1),,,,,,,"1,000.00",,,"1,000.00",,MTR,,,,,"1,465.00",0.00,,,,"1,465,000.00"

,2,TRM0012,,,,,CABLE NYAF Ø0.50MM2 (BLUE) [100MTR/ROLL] (CC481),,,,,,,"1,000.00",,,"1,000.00",,MTR,,,,,"1,465.00",0.00,,,,"1,465,000.00"

,3,TRM1966,,,,,CABLE NYAF Ø6.00MM2 (WHITE) [100M/ROLL] (CC480),,,,,,,100.00,,,100.00,,MTR,,,,,"14,260.00",0.00,,,,"1,426,000.00"

,4,TRM0236,,,,,TERMINAL LUG RING TYPE KSS R3.5-6 [100PCS/PACK] (SKUN RING POLOS FOR WIRE 2.50-4.00MM2) (CC029),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,450.00,0.00,,,,"450,000.00"

,5,TRM0145,,,,,DIODA IN4002 (DN001),,,,,,,200.00,,,200.00,,PCS,,,,,400.00,0.00,,,,"80,000.00"
,6,TRM0063,,,,,ROCK WOOL  Ø16 X  Ø26 (BESAR) (NB390),,,,,,,50.00,,,50.00,,PCS,,,,,"214,600.00",0.00,,,,"10,730,000.00"



,,,,,,,,,,,,,,"3,350.00",,,,,,,,,,,,,,,"15,616,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,717,760.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"17,333,760.00"



,280/MIG/PO/X/24,,,,,,1/27/2026,,,SALE,,PL0181

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04994,,,,,SHEET 245 X 180 CM K200/M125X3/K200 CBF,,,,,,,50.00,,,50.00,,PCS,,,,,"60,700.00",0.00,,,,"3,035,000.00"



,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,"3,035,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"333,850.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,368,850.00"



,GBU/PO/C/01/2026/00067,,,,,,1/27/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT05104,,,,,"MASTER BOX SEALWARE SWEETY S (UK 69,5X34,5X76,5 CM)",,,,,,,100.00,,,100.00,,PCS,,,,,"31,800.00",0.00,,,,"3,180,000.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"3,180,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"349,800.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"3,529,800.00"



,GBU/PO/C/01/2026/00072,,,,,,1/27/2026,,,SALE,,PL0087


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT01276,,,,,MASTER BOX MANGKOK 101 (UK. 49X30X40 CM),,,,,,,100.00,,,100.00,,PCS,,,,,"14,500.00",0.00,,,,"1,450,000.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"1,450,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"159,500.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,609,500.00"



,PL2600273,,,,,,1/27/2026,,,SALE,,TR7

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00040,,,,,BOX 450 X 300 X 240 SNI02,,,,,,,150.00,,,150.00,,PCS,,,,,"11,439.00",0.00,,,,"1,715,850.00"
,2,KRT00042,,,,,BOX 500 X 330 X 240 SNI11,,,,,,,150.00,,,150.00,,PCS,,,,,"13,485.00",0.00,,,,"2,022,750.00"


,,,,,,,,,,,,,,300.00,,,,,,,,,,,,,,,"3,738,600.00"

,Pot. :,,0.00,,,,,Pajak :,,,"411,246.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"4,149,846.00"



,C91022,,,,,,1/27/2026,,,SALE,,PL0023

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04025,,,,,BIG CARTON BOX 421X (NEW COM.SYMBOL) (K3120-0036),,,,,,,402.00,,,345.00,,PCS,,,,,"48,700.00",0.00,,,,"19,577,400.00"

,2,KRT04026,,,,,BIG CARTON BOX LX140C (NEW COM.SYMBOL) PACKING (K3120-0032),,,,,,,77.00,,,77.00,,PCS,,,,,"46,909.00",0.00,,,,"3,611,993.00"

,3,KRT04027,,,,,BIG CARTON BOX LX230 STD (NEW COM.SYMBOL) (K3120-0033),,,,,,,411.00,,,411.00,,PCS,,,,,"53,750.00",0.00,,,,"22,091,250.00"

,4,KRT04028,,,,,BIG CARTON BX/BR 125 (NEW COM.SYMBOL) PACKING (K3120-0034),,,,,,,190.00,,,188.00,,PCS,,,,,"55,000.00",0.00,,,,"10,450,000.00"



,,,,,,,,,,,,,,"1,080.00",,,,,,,,,,,,,,,"55,730,643.00"

,Pot. :,,0.00,,,,,Pajak :,,,"6,130,370.73",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"61,861,013.73"



,KIPO26010222,,,,,,1/27/2026,,,SALE,,TR13

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4494,,,,,LONG DRAT M10X1.5 (GALVANIZE) [Q235] (1 METER/PC) FOR SHAFT HONEYCOMB DFG-SERIES,,,,,,,50.00,,,50.00,,PCS,,,,,"12,416.00",0.00,,,,"620,800.00"



,,,,,,,,,,,,,,50.00,,,,,,,,,,,,,,,"620,800.00"

,Pot. :,,0.00,,,,,Pajak :,,,"68,288.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"689,088.00"



,PO20260100208,,,,,,1/28/2026,,,SALE,,PL0134

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT03489,,,,,KARTON BOX W20 690X400X420 - BOX W20,,,,,,,32.00,,,32.00,,PCS,,,,,"18,200.00",0.00,,,,"582,400.00"

,2,KRT02718,,,,,BOX W18 S W 547X269X223 - BOX W18,,,,,,,188.00,,,188.00,,PCS,,,,,"5,300.00",0.00,,,,"996,400.00"

,3,KRT03184,,,,,BOX W1 S W 479X285X217 - BOX W1,,,,,,,379.00,,,0.00,,PCS,,,,,"5,200.00",0.00,,,,"1,970,800.00"
,4,KRT02719,,,,,BOX W6 S W 370X220X130 - BOX W6,,,,,,,187.00,,,187.00,,PCS,,,,,"4,000.00",0.00,,,,"748,000.00"
,5,KRT03187,,,,,LAYER W18 520X260 MM - LAYER W18,,,,,,,350.00,,,350.00,,PCS,,,,,"1,400.00",0.00,,,,"490,000.00"

,6,KRT03185,,,,,LAYER W1 460X270 - LAYER W1,,,,,,,"1,583.00",,,300.00,,PCS,,,,,"1,200.00",0.00,,,,"1,899,600.00"
,7,KRT03186,,,,,LAYER W6 370X220 - LAYER W6,,,,,,,300.00,,,300.00,,PCS,,,,,"1,000.00",0.00,,,,"300,000.00"
,8,KRT03190,,,,,PARTISI W18 (8 HOLE) 520X260X225 - PARTISI W18 8 HOLE,,,,,,,150.00,,,100.00,,PCS,,,,,"2,500.00",0.00,,,,"375,000.00"

,9,KRT03307,,,,,PARTISI W18 (3 HOLE) 520X260X225 - PARTISI W18 3 HOLE,,,,,,,87.00,,,0.00,,PCS,,,,,"2,500.00",0.00,,,,"217,500.00"

,10,KRT03191,,,,,PARTISI W6 (3 HOLE) 370X220X125 - PARTISI W6 3 HOLE,,,,,,,250.00,,,50.00,,PCS,,,,,"2,800.00",0.00,,,,"700,000.00"



,,,,,,,,,,,,,,"3,506.00",,,,,,,,,,,,,,,"8,279,700.00"

,Pot. :,,0.00,,,,,Pajak :,,,"910,767.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"9,190,467.00"



,NST/PO/TLJP/2026-003,,,,,,1/28/2026,,,SALE,,PL0141


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04920,,,,,PAPER REEL 330,,,,,,,"1,500.00",,,"1,500.00",,PCS,,,,,"1,000.00",0.00,,,,"1,500,000.00"
,2,KRT05025,,,,,PAPER REEL 360,,,,,,,500.00,,,500.00,,PCS,,,,,"1,150.00",0.00,,,,"575,000.00"
,3,KRT04921,,,,,PAPER REEL 370,,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,"1,260.00",0.00,,,,"1,260,000.00"
,4,KRT04922,,,,,PAPER REEL 380,,,,,,,"2,000.00",,,"2,000.00",,PCS,,,,,"1,350.00",0.00,,,,"2,700,000.00"


,,,,,,,,,,,,,,"5,000.00",,,,,,,,,,,,,,,"6,035,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"663,850.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"6,698,850.00"



,001/TLJ/DSK/I/26,,,,,,1/28/2026,,,SALE,,PL0028

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT00485,,,,,PARTISI K48 (SET - PANJANG - 3 + PENDEK -6),,,,,,,"2,300.00",,,"1,370.00",,SET,,,,,"4,300.00",0.00,,,,"9,890,000.00"

,2,KRT00484,,,,,PARTISI K2FA PANJANG : 640 X 95 MM PENDEK : 440 X 95 MM,,,,,,,"3,000.00",,,"1,585.00",,SET,,,,,"6,300.00",0.00,,,,"18,900,000.00"

,3,KRT00483,,,,,"PARTISI KOWF/LIGHT GUIDE (PANJANG 3, PENDEK 6)",,,,,,,"1,500.00",,,600.00,,SET,,,,,"3,290.00",0.00,,,,"4,935,000.00"

,4,KRT04951,,,,,PARTISI SENSOR K07A,,,,,,,200.00,,,0.00,,PCS,,,,,"6,300.00",0.00,,,,"1,260,000.00"
,5,KRT00450,,,,,PALLET 107 X 107 X 12,,,,,,,100.00,,,35.00,,PCS,,,,,"92,500.00",0.00,,,,"9,250,000.00"
,6,KRT00460,,,,,PALLET KARTON 110 X 110 X 12 CM  K125/M125X4  CB/F,,,,,,,300.00,,,197.00,,PCS,,,,,"97,500.00",0.00,,,,"29,250,000.00"

,7,IMP2878,,,,,IMPRABOARD UK. 1500X2000MM T:3MM WARNA KUNING,,,,,,,10.00,,,10.00,,LBR,,,,,"85,000.00",0.00,,,,"850,000.00"



,,,,,,,,,,,,,,"7,410.00",,,,,,,,,,,,,,,"74,335,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"8,176,850.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"82,511,850.00"



,022-CM-B-0126,,,,,,1/28/2026,,,SALE,,PL0004

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02895,,,,,CARTON BOX TRAD 335X335X260MM K150/M125X3/K150 BC/F,,,,,,,100.00,,,100.00,,SHEET,,,,,"9,900.00",0.00,,,,"990,000.00"



,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,"990,000.00"

,Pot. :,,0.00,,,,,,,,,,,,Biaya :,,,0.00,,,,,,,,,,"1,098,900.00"
,,,,,,,,Pajak :,,,"108,900.00",,,,,,,,,,,,Total Akhir :




,5701718243,,,,,,1/28/2026,,,SALE,,PL0129

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM4493,,,,,W02-OS-LOGBOOK HD FD DIM PMID KR - SUPPLIES : PAPER,,,,,,,20.00,,,20.00,,PCS,,,,,"475,000.00",0.00,,,,"9,500,000.00"



,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,"9,500,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"1,045,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"10,545,000.00"



,PL2600295,,,,,,1/28/2026,,,SALE,,TR7

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM0172,,,,,KARET GELANG BESAR,,,,,,,200.00,,,200.00,,KG,,,,,"62,000.00",0.00,,,,"12,400,000.00"
,2,KRT00036,,,,,BOX 360 X 275 X 80,,,,,,,150.00,,,150.00,,PCS,,,,,"5,301.00",0.00,,,,"795,150.00"
,3,KRT00360,,,,,LAYER 2 MM 730 X 250 LAY09,,,,,,,100.00,,,0.00,,PCS,,,,,"2,046.00",0.00,,,,"204,600.00"
,4,KRT00996,,,,,SIDE BOARD PROTECTOR SIKU5,,,,,,,300.00,,,300.00,,PCS,,,,,"8,277.00",0.00,,,,"2,483,100.00"
,5,KRT00040,,,,,BOX 450 X 300 X 240 SNI02,,,,,,,200.00,,,0.00,,PCS,,,,,"11,439.00",0.00,,,,"2,287,800.00"
,6,KRT00051,,,,,BOX 700 X 360 X 250 SNI07,,,,,,,200.00,,,100.00,,PCS,,,,,"16,926.00",0.00,,,,"3,385,200.00"
,7,KRT00047,,,,,BOX 575 X 550 X 340 SNI10,,,,,,,200.00,,,100.00,,PCS,,,,,"27,342.00",0.00,,,,"5,468,400.00"
,8,KRT00042,,,,,BOX 500 X 330 X 240 SNI11,,,,,,,300.00,,,300.00,,PCS,,,,,"13,485.00",0.00,,,,"4,045,500.00"
,9,KRT00030,,,,,BOX 1350 X 335 X 100 SNI13,,,,,,,100.00,,,0.00,,PCS,,,,,"15,345.00",0.00,,,,"1,534,500.00"
,10,KRT00044,,,,,BOX 530 X 460 X 315 SNI14,,,,,,,100.00,,,0.00,,PCS,,,,,"18,135.00",0.00,,,,"1,813,500.00"
,11,KRT00029,,,,,BOX 1060 X 460 X 315 SNI16,,,,,,,100.00,,,0.00,,PCS,,,,,"28,644.00",0.00,,,,"2,864,400.00"
,12,KRT02935,,,,,KARTON SNI18 (575X275X160),,,,,,,200.00,,,100.00,,PCS,,,,,"12,560.00",0.00,,,,"2,512,000.00"
,13,TRM3305,,,,,SAFETY WALK 3M,,,,,,,10.00,,,0.00,,PCS,,,,,"271,950.00",0.00,,,,"2,719,500.00"
,14,TRM0162,,,,,FOAM SHEET 2MM,,,,,,,4.00,,,4.00,,PCS,,,,,"530,000.00",0.00,,,,"2,120,000.00"
,15,TRM0245,,,,,KAWAT LAS NICHO 2.6 MM,,,,,,,25.00,,,25.00,,PCS,,,,,"33,450.00",0.00,,,,"836,250.00"
,16,TRM0181,,,,,MAJUN WARNA,,,,,,,250.00,,,250.00,,KG,,,,,"5,800.00",0.00,,,,"1,450,000.00"
,17,TRM0211,,,,,MASKING TAVE,,,,,,,96.00,,,96.00,,PCS,,,,,"5,500.00",0.00,,,,"528,000.00"
,18,TRM0208,,,,,MASKER KAIN,,,,,,,150.00,,,150.00,,PCS,,,,,"9,500.00",0.00,,,,"1,425,000.00"
,19,TRM0185,,,,,MARKING SNOWMAN BLUE,,,,,,,120.00,,,120.00,,PCS,,,,,"14,700.00",0.00,,,,"1,764,000.00"
,20,TRM0188,,,,,MARKING SNOWMAN GREEN,,,,,,,120.00,,,120.00,,PCS,,,,,"14,700.00",0.00,,,,"1,764,000.00"
,21,TRM0192,,,,,MARKING SNOWMAN ORANGE,,,,,,,120.00,,,120.00,,PCS,,,,,"14,700.00",0.00,,,,"1,764,000.00"
,22,TRM0191,,,,,MARKING SNOWMAN RED,,,,,,,120.00,,,120.00,,PCS,,,,,"14,700.00",0.00,,,,"1,764,000.00"
,23,TRM0194,,,,,MARKING SNOWMAN WHITE,,,,,,,240.00,,,240.00,,PCS,,,,,"14,700.00",0.00,,,,"3,528,000.00"
,24,TRM0190,,,,,MARKING SNOWMAN YELLOW,,,,,,,120.00,,,120.00,,PCS,,,,,"14,700.00",0.00,,,,"1,764,000.00"


,,,,,,,,,,,,,,"3,525.00",,,,,,,,,,,,,,,"61,220,900.00"

,Pot. :,,0.00,,,,,Pajak :,,,"6,734,299.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"67,955,199.00"



,PO2-2026/A/032/RMIP,,,,,,1/28/2026,,,SALE,,PL0139


,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT02910,,,,,LAYER KARTON BOX IA (590X390MM),,,,,,,"1,000.00",,,"1,000.00",,PCS,,,,,900.00,0.00,,,,"900,000.00"


,,,,,,,,,,,,,,"1,000.00",,,,,,,,,,,,,,,"900,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"99,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"999,000.00"



,POV2601102,,,,,,1/29/2026,,,SALE,,TR49

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3888,,,,,KERTAS HVS ROLL 60GSM LEBAR 2CM,,,,,,,20.00,,,20.00,,PCS,,,,,"69,750.00",0.00,,,,"1,395,000.00"



,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,"1,395,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"153,450.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"1,548,450.00"



,PO-L-202601000168,,,,,,1/29/2026,,,SALE,,PL0126

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,TRM3234,,,,,PRINT CARTON UK 60 X 100CM,,,,,,,1.00,,,1.00,,PCS,,,,,"120,000.00",0.00,,,,"120,000.00"


,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,"120,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"13,200.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"133,200.00"



,120126-0098,,,,,,1/29/2026,,,SALE,,PL0002

,No.,Kd. Item,,,,,Nama Item,,,,,,,Jml,,,Terima,,Satuan,,,,,Harga,Pot. %,,,,Total

,1,KRT04165,,,,,KARTON BOX VALVE 3 KG UK 200X140X140 MM K150/M150/K150 BF SINGLE WALL,,,,,,,"10,000.00",,,"1,000.00",,SET,,,,,"3,700.00",0.00,,,,"37,000,000.00"



,,,,,,,,,,,,,,"10,000.00",,,,,,,,,,,,,,,"37,000,000.00"

,Pot. :,,0.00,,,,,Pajak :,,,"4,070,000.00",,,,Biaya :,,,0.00,,,,,Total Akhir :,,,,,"41,070,000.00"



,SPG-PO/036/I-2026,,,,,,1/29/2026,,,SALE,,PL0168

